tag-local-identifier,predicted-location-lat,predicted-location-long
226568,0.46330565,-0.68360484
234542,-0.71297234,0.3148396
226534,1.2040591,-1.5311022
234445,-1.2519262,1.1944058
234542,-0.69684356,0.3067037
236837,-0.68452615,0.30452317
234528,1.2650974,-1.6031317
234547,0.2770537,-0.040611066
234522,1.0241984,-1.3306674
236802,0.51456946,-0.7449688
234451,0.24102592,-0.08360512
236862,-0.45803827,0.1276188
234511,0.67314255,-0.92849696
234470,-0.7772614,1.0314537
236865,0.96728987,-0.15411603
236858,0.30631465,-0.108543634
226611,-0.79957813,0.34474242
234468,0.2967429,-0.11865401
236803,0.75334406,-0.8923194
226520,-0.11584371,-0.20125064
236845,-0.30813473,0.018021122
236794,0.1206272,-0.42224985
234487,-0.22089139,0.16229476
234497,-0.66360945,0.29952323
234497,-0.6483075,0.30656677
236820,-0.41602683,0.114779145
236826,3.8973458,-3.7924974
234547,0.2748238,-0.022191584
234528,1.2596802,-1.6087625
236800,1.9843113,-1.900108
223122,0.35161978,-0.033519424
234564,0.8026317,-0.99189997
234452,1.0623561,-1.3507047
234528,1.2684779,-1.6212801
226521,-2.8214276,2.1989605
236865,0.96670085,-0.21263945
223151,-0.6541096,1.3238635
236832,-0.10036163,0.61086226
236830,-0.32982045,0.07493538
226532,-0.37180695,0.06270662
226532,-0.38170624,0.055346444
226526,-0.25135112,0.20072551
226529,0.2944555,-0.1479205
234511,0.69050556,-0.93394333
234469,0.06627638,-0.088459276
234470,-0.8191701,1.0214456
223122,0.32142156,-0.050915703
226540,-0.35780993,0.038842857
236803,0.7595225,-0.8291565
226529,0.3091731,-0.1639834
234575,0.29615626,-0.14818253
226521,-2.8388567,2.2041237
236841,-0.11330265,0.042659298
234441,0.34491944,-0.13125938
234575,0.32272816,-0.29834777
226532,-0.3407134,0.022558972
236820,-0.40424976,0.088360205
236799,1.7039893,-0.83342767
234575,0.37300983,-0.3800534
236794,0.08301615,-0.45582074
234541,0.4751696,-0.62721515
236834,0.31034425,-0.08380007
234537,-0.49425784,0.3287047
234473,-0.84571767,0.88526297
234441,0.33899286,-0.10708589
234509,0.44065493,-0.119602636
226517,0.39621395,2.928527
226543,-0.66950846,1.0292608
236820,-0.42266324,0.10813691
236800,1.9783945,-1.9454927
236826,3.929273,-3.8203576
236845,-0.34107885,0.038015723
234445,-1.2489289,1.148836
234489,-2.3162985,1.5479406
234542,-0.70716923,0.31257248
234449,0.9905997,-0.086325064
236861,0.599616,2.8524728
236826,3.9523318,-3.8353825
236858,0.3282665,-0.09683755
236812,0.6680753,-1.1143284
234488,0.4617347,-0.6109051
234451,0.26686904,-0.106222086
236802,0.47531253,-0.71620774
234537,-0.5202808,0.32212394
234564,0.80769336,-1.0146458
226534,1.2478278,-1.5664078
223122,0.3480879,-0.043398872
234452,0.8027735,-1.0417314
223175,-1.2153156,1.507243
234439,-2.2718263,1.6045821
234490,0.7204971,-0.77076244
226517,0.4270422,2.936493
236811,-0.28330576,0.13368978
234486,-2.5040812,1.6205205
226524,0.25737864,-0.11238523
226529,0.30798873,-0.15946284
234541,0.46343452,-0.6001884
234452,1.2027974,-1.5525347
234591,0.09897477,-0.41578788
226524,0.2825048,-0.11282755
226532,-0.3989327,0.07622668
236834,0.23951775,-0.05343643
234547,0.27731675,-0.03969588
226530,-0.33603737,0.032238543
234497,-0.50776327,0.19182838
234452,1.1194018,-1.4603218
236862,-0.47087395,0.14037578
226611,-0.80137694,0.35082668
234497,-0.5721906,0.21707566
236812,0.73371154,-1.1188499
234512,0.3255671,-0.09527085
234469,0.09978733,-0.07511327
234480,-2.6278458,1.714676
234451,0.23893923,-0.10037662
234487,-0.2133357,0.15651353
234468,0.26707467,-0.11415556
226554,-1.0766493,1.7211002
236837,-0.6857109,0.30474532
234541,0.46991974,-0.62073606
234469,0.07992231,-0.064135
236803,0.7408585,-0.82367516
236845,-0.34118783,0.035366222
236794,0.1055244,-0.44352478
234488,0.49449652,-0.69786495
234449,1.0090415,-0.112889044
234531,-0.47649473,0.2851447
234468,0.333202,-0.087508194
236843,-0.39869273,0.59051406
234445,-1.2815269,1.1318367
236843,-0.44111004,0.56995726
236869,-0.63448304,0.42607224
236834,0.28567365,-0.084906586
234475,0.1521461,-0.08344719
234475,0.11357353,-0.08116704
236834,0.25300673,-0.10735904
226530,-0.30255833,0.05022849
226549,-0.82290167,1.1562221
234487,-0.16496864,0.22711463
226540,-0.35119987,0.01521796
236812,0.70086724,-1.1399604
236858,0.30699116,-0.09573726
234452,1.171406,-1.50603
234451,0.2536527,-0.09534027
226540,-0.34791896,0.018573165
234522,0.87822086,-1.1595415
236841,-0.13482842,0.05985923
236830,-0.37944266,0.081412226
236861,0.59569114,2.8730001
226554,-1.0350902,1.7493237
226582,0.93340284,-1.2180797
226611,-0.7679445,0.32701427
236820,-0.43933618,0.11898336
236844,-0.18142658,0.12332736
236885,-0.3718136,0.14074935
234488,0.47516006,-0.624072
236803,0.7749459,-0.88982046
234445,-1.2881012,1.2266071
236872,0.022367261,-0.06397704
236832,-0.7568999,0.91959727
234469,0.09643858,-0.074966304
234489,-2.2796152,1.4626464
226534,1.2276299,-1.5331947
236889,-0.45693988,0.12227072
236800,1.9652436,-1.9375453
236802,0.50594825,-0.66254497
236885,-0.3809354,0.07902455
223122,0.33762327,-0.032313272
236830,-0.39761302,0.078685105
226517,0.42118222,2.9287353
236791,-0.32636428,0.0528097
236885,-0.42105943,0.110929385
234480,-2.6822987,1.7834386
236811,-0.28079128,0.17211427
226549,-0.8448554,1.2168399
226554,-1.0693198,1.7221218
234591,0.13140854,-0.41659003
226506,-0.47615355,0.16086237
234452,1.1404935,-1.4715663
226534,1.210432,-1.5254916
234564,0.84447664,-1.0196449
234488,0.4772933,-0.6028921
234486,-2.4851873,1.6021131
234468,0.31701294,-0.11709311
226524,0.2649874,-0.15922967
226524,0.23765641,-0.14590977
234489,-2.3245595,1.5258905
234480,-2.637743,1.7222984
226521,-2.837312,2.2130923
234472,-0.3208659,0.06659882
234556,0.25822845,-0.17962639
236799,1.7104131,-0.7883954
236830,-0.33082145,0.0695332
234545,1.8859336,-1.871714
236862,-0.47290933,0.1334437
236846,0.8669023,-1.1473175
226543,-0.66927457,1.0386623
236803,0.77454096,-0.8740958
226582,0.9093043,-1.2036365
226520,-0.080806084,-0.2429436
226529,0.30753118,-0.15735802
234472,-0.35179386,0.10110746
236811,-0.3031878,0.16751568
234556,0.18851495,-0.29995573
236832,-0.13900885,0.5345628
236856,-0.22223565,0.120598465
234511,0.23224625,-0.18613741
223122,0.2811835,-0.054523725
236864,0.5299701,0.047568426
234445,-1.2146876,1.1721243
234453,0.2727021,-0.36130375
236794,0.11872893,-0.45268142
226543,-0.6721479,1.020641
226514,0.944743,-1.097725
236811,-0.26169324,0.18177892
226526,-0.2279892,0.20027412
234490,0.68039453,-0.67593485
226524,0.30122226,-0.110187486
223151,-0.65746963,1.3089021
226526,-0.27620575,0.19817181
234468,0.31639743,-0.12205842
234489,-2.272351,1.4732429
236843,-0.35290012,0.59067214
226611,-0.78174746,0.34045953
236872,-0.071513444,0.00949952
236820,-0.44552174,0.13148156
236850,0.43343818,-0.058029477
236841,-0.04954704,0.07757832
234511,0.5766533,-0.7870912
226520,-0.091646194,-0.24402437
234591,-0.0113537535,-0.30048296
226582,0.9235714,-1.2048119
226530,-0.32928404,0.026506677
236826,3.9029086,-3.7975245
236864,0.5190581,0.054613262
236850,0.44129908,-0.07595819
234488,0.4578362,-0.60759145
226517,0.4129144,2.9252188
236803,0.7670998,-0.893685
236856,-0.28836465,0.06338577
234470,-0.82497805,1.0139667
236865,1.0383369,-0.21481094
236850,0.46849936,-0.04817164
226521,-2.816798,2.209119
223175,-1.2643272,1.4850487
234489,-2.2684858,1.4741158
234545,1.9162312,-1.9134711
234490,0.7170252,-0.6920204
226517,0.43043846,2.9272525
236843,-0.33155036,0.59146917
234545,1.9370003,-1.9274293
234469,0.068590246,-0.0699602
234470,-0.8576447,1.1094629
234480,-2.6467957,1.73992
226554,-1.0480134,1.7497218
223175,-1.258333,1.5214812
226568,0.4763893,-0.6771507
236889,-0.46392363,0.13332258
234445,-1.2869834,1.1049709
226543,-0.68253684,0.97176373
226549,-0.8416971,1.0749074
234451,0.25294137,-0.16130242
226532,-0.3735426,0.04975587
234511,0.649456,-0.8836833
234512,0.35596055,-0.08802137
226527,-0.24719054,0.13502575
234556,0.18393493,-0.28598553
234475,0.16707754,-0.07061343
234564,0.81437534,-1.0023851
234486,-2.4347994,1.5524886
236844,-0.14539874,0.15232705
234452,1.1102397,-1.4587233
234511,0.66431797,-0.9011991
226520,-0.10177713,-0.21991703
236872,0.03615188,-0.084944464
236861,0.5988499,2.871656
234442,-0.1961393,0.17781337
226582,0.8728947,-1.1704721
226532,-0.38255787,0.04203333
234451,0.22844258,-0.10396758
234451,0.27084318,-0.109446764
234453,0.3156448,-0.44952953
226540,-0.32473868,0.022955
234541,0.46382517,-0.5721912
226568,0.50183177,-0.70482194
234453,0.27493688,-0.4680434
226611,-0.7841532,0.34074742
236799,1.7084365,-0.8215461
234468,0.29687274,-0.116887376
234439,-2.3228295,1.5442234
236830,-0.35816026,0.054390013
234475,0.11282066,-0.07731563
236856,-0.20639586,0.14464425
236845,-0.35636252,0.03778997
236794,0.08655544,-0.42754328
236826,3.9456232,-3.8318462
234542,-0.7026805,0.30791932
236811,-0.30725217,0.17959024
236864,0.586781,0.11175625
223155,1.1016489,0.29410565
236800,1.9348638,-1.8775194
234575,0.3541178,-0.39108664
226521,-2.8520656,2.2099586
234497,-0.55607456,0.21161695
226534,1.2546296,-1.5554019
236858,0.33031517,-0.08529558
234472,-0.36133164,0.07104112
236864,0.54922163,0.061138853
234497,-0.56517994,0.21815138
236864,0.5344184,0.08551867
226554,-1.0591582,1.7506493
236792,-0.84810597,1.0030745
234545,1.9588089,-1.9558233
226611,-0.7958054,0.3497665
236858,0.34649116,-0.09970454
234537,-0.49962133,0.32336456
234541,0.47438675,-0.6181349
226526,-0.20952001,0.20115687
226540,-0.34929737,0.017748252
234487,-0.20958406,0.1775821
234480,-2.6260216,1.7166849
226513,-0.8991921,0.52563375
236885,-0.4065478,0.09819183
234542,-0.6956118,0.30108595
236889,-0.46283227,0.1323599
236862,-0.4648852,0.13445161
236803,0.7662465,-0.88411605
234564,0.7831512,-0.98825085
226529,0.3028046,-0.17606013
234542,-0.6923899,0.3061632
234469,0.06276872,-0.11313231
234531,-0.62018204,0.37558466
234452,0.92800015,-1.1930125
234542,-0.68752664,0.31611824
236802,0.48350495,-0.7287854
234541,0.49039882,-0.5831379
234452,1.1182904,-1.4571608
236845,-0.32186276,0.028501347
234512,0.3532839,-0.0767267
236799,1.6852435,-0.84469247
236845,-0.3493808,0.05247204
236832,-0.120944895,0.64952743
236832,-0.056449495,0.7974061
234575,0.36149433,-0.3719595
223175,-1.2817197,1.4564847
234545,1.921067,-1.9150244
236792,-0.8971381,1.0003703
236834,0.29417244,-0.10482941
226611,-0.77873105,0.34091067
236889,-0.48677686,0.14521296
234480,-2.6376874,1.7495625
236799,1.6904671,-0.83628654
234545,1.9215031,-1.9301766
234449,1.0287927,-0.118751615
226582,0.918865,-1.1971053
236837,-0.6630317,0.7620727
234545,1.9074228,-1.9032007
234512,0.3465308,-0.11127682
234556,0.20581293,-0.22800033
236830,-0.3780025,0.0836274
236837,-0.8426111,0.67528474
236841,-0.15979666,0.061964765
234445,-1.3369813,1.2396189
236864,0.4851877,0.023779184
236862,-0.44896454,0.12566191
236820,-0.4036018,0.09536864
226517,0.43121642,2.9313889
223175,-1.2827379,1.4616247
236861,0.58121157,2.871471
234441,0.29017732,-0.16825865
226521,-2.833914,2.2562115
236818,1.007752,0.20874031
236799,1.6925514,-0.81204766
236802,0.485255,-0.7210196
226517,0.41637188,2.9300156
234451,0.20399946,-0.10183193
234445,-1.3184036,1.1859616
234547,0.29215288,-0.054812197
234564,0.79545265,-1.0224481
234442,-0.20351753,0.17493893
236864,0.50100183,0.05310203
234542,-0.59316283,0.24128346
236872,-0.0035632774,-0.06856085
226582,0.90904826,-1.2029
226554,-1.0541031,1.7385944
234490,0.7118129,-0.7725111
234537,-0.5015961,0.28343022
234480,-2.677416,1.778972
223175,-1.2239352,1.5201259
234487,-0.19385552,0.20000322
234442,-0.12326211,0.122949556
226520,-0.06940948,-0.26298302
236845,-0.27936026,0.04132949
236850,0.49148047,-0.025049128
236832,-0.8001433,0.92398894
234556,0.17490065,-0.29170167
234480,-2.6165352,1.7044656
223175,-1.2570863,1.5327529
234442,-0.20794588,0.18435012
234480,-2.6818173,1.758103
234447,0.8143421,-0.97002137
236858,0.34225196,-0.084904745
234475,0.121762805,-0.10538669
234441,0.31761068,-0.11331755
223122,0.28213286,-0.07340747
236865,0.92335135,-0.21315187
234475,0.15684444,-0.09577529
236885,-0.39918843,0.09622319
236803,0.7449083,-0.86665297
236844,-0.12678137,0.15329783
234480,-2.5837474,1.677988
234472,-0.30372894,0.1410469
234537,-0.5112183,0.34400094
226534,1.2191588,-1.5257674
234564,0.80830973,-1.0347836
226611,-0.7646945,0.33730656
234531,-0.6231614,0.3110286
234512,0.33372176,-0.108931616
226517,0.40496254,2.930608
234497,-0.63468575,0.26403636
236830,-0.3532852,0.055666402
236811,-0.264177,0.18032356
234545,1.9304898,-1.9387261
234453,0.20802903,-0.44011712
236846,0.9094042,-1.1752453
234511,0.21883711,-0.2154762
234452,0.80658466,-1.0506501
234441,0.3187341,-0.11398748
236845,-0.2852272,0.021679506
236889,-0.48384684,0.13533111
236865,0.94434935,-0.19923005
234469,0.092908375,-0.10402236
236856,-0.23052156,0.1214353
226527,-0.19392021,0.16161801
226514,0.9265887,-1.1378735
234447,0.81522495,-0.97362155
234445,-1.2608966,1.1742069
234470,-0.77323186,1.0606605
236812,0.74006003,-1.1585436
234452,0.82770854,-1.0836321
226540,-0.3553528,0.028239653
226521,-2.8466535,2.271903
234531,-0.6137947,0.3875841
236826,3.9094536,-3.802516
234449,0.99114174,-0.10815376
236856,-0.23944962,0.118142486
234473,-0.8274855,0.8757923
234490,0.7108119,-0.7559999
226513,-0.6762539,0.46412987
226506,-0.49272597,0.15465559
234468,0.30380198,-0.119511664
234452,1.142651,-1.4835814
236812,0.7348706,-1.1641549
226540,-0.3597377,0.025664687
236865,0.94577175,-0.17230159
236862,-0.46482214,0.13814475
236858,0.28353983,-0.086041346
226568,0.47853094,-0.6864204
236794,0.09698113,-0.44165146
236818,0.9789403,0.22415511
236816,-0.77775896,0.32756925
234490,0.71599466,-0.76310664
234441,0.33957142,-0.101054475
234564,0.820168,-1.0064425
236812,0.69421464,-1.1452518
236832,-0.76523507,0.8908497
236799,1.7261994,-0.8725394
226582,0.91045016,-1.2056419
226524,0.27449,-0.14183411
236885,-0.29638645,0.12765473
226514,0.9218113,-1.1327678
234472,-0.34809348,0.08876212
236843,-0.3516159,0.62770784
236826,3.9233177,-3.8138328
234591,0.12019556,-0.41362923
234522,0.87848705,-1.1620773
236837,-0.673428,0.3280884
236818,0.98321146,0.21748273
236862,-0.44205028,0.110400304
234497,-0.5742094,0.22938694
236862,-0.44892436,0.13125633
226529,0.2955952,-0.14901677
236861,0.59861207,2.873426
236792,-0.90025735,1.0335929
234452,1.1098839,-1.4286891
236862,-0.4242168,0.1108854
226582,0.8986195,-1.1771595
236792,-0.98546284,0.95993614
226582,0.8777023,-1.1618701
234470,-0.76644486,1.005199
226611,-0.7593268,0.34266126
234547,0.28965682,-0.039673544
236792,-0.9304008,1.0434049
236826,3.9069917,-3.7983172
234531,-0.63985234,0.29281563
226549,-0.78171355,1.1330671
236850,0.43014973,-0.08115342
223122,0.32907027,-0.061954964
236885,-0.33953035,0.12844096
236841,-0.041646205,0.097168356
236850,0.4423653,-0.071066245
234545,1.906076,-1.8898536
234439,-2.2787344,1.5308367
234511,0.64376837,-0.85355014
234547,0.26528913,-0.0428895
226527,-0.19190882,0.14428852
234547,0.296562,-0.041684024
226521,-2.8277965,2.247892
226517,0.4332139,2.932588
236856,-0.25042737,0.07124181
223151,-1.8132807,1.4054052
234575,0.32717282,-0.08152212
223151,-0.68532145,1.254192
236811,-0.2705404,0.1129543
236830,-0.3923281,0.08530761
236837,-0.7810284,0.7384671
234591,0.089338206,-0.36365867
234475,0.12544927,-0.08092966
234445,-1.2624907,1.1728913
236802,0.50269765,-0.7328
234480,-2.687922,1.7948898
234452,0.69611055,-1.0136545
234447,0.98752695,-1.1192127
234547,0.28858346,-0.033251807
234489,-2.23205,1.4665443
234542,-0.69675326,0.30966538
223175,-1.2630738,1.5042464
226530,-0.37072086,0.055593103
226529,0.30975622,-0.16800001
223155,1.1071607,0.26706523
226534,1.2488489,-1.5581509
223122,0.30232555,-0.064876795
226532,-0.37240553,0.05635591
223175,-1.1879691,1.5238967
236872,0.034704037,-0.08278728
226529,0.30389833,-0.15406395
236864,0.532219,0.060729936
234531,-0.5112807,0.3773631
226521,-2.8168938,2.160959
223151,-1.8327231,1.3656912
234472,-0.32652876,0.09419574
234542,-0.73083127,0.32970065
234512,0.35247803,-0.088181555
223122,0.31826848,-0.042282514
236812,0.7024667,-1.1345657
234439,-2.3004334,1.5549628
226521,-2.8134959,2.2009702
236844,-0.15458384,0.12218927
236799,1.7236266,-0.8669245
234469,0.12251278,-0.082720846
236864,0.5643479,0.10421358
226529,0.30522013,-0.15852377
234497,-0.50922686,0.2112705
226568,0.45097917,-0.6555292
236816,-0.78792787,0.34233606
234486,-2.5222695,1.6306404
226540,-0.36437586,0.031096041
226526,-0.24008697,0.19412
234439,-2.2880034,1.5360228
234528,1.2771971,-1.6223122
234575,0.38680738,-0.48457533
234447,0.9826643,-1.1842958
234439,-2.2820222,1.5132774
236802,0.5054162,-0.7500036
234545,1.9365027,-1.9472213
234445,-1.2739033,1.1605154
234547,0.24515456,-0.058684375
236843,-0.33320382,0.62104714
223175,-1.2141985,1.5273789
234442,-0.16736259,0.2172514
236861,0.60315126,2.8676126
236856,-0.2588133,0.07652502
236872,0.03617295,-0.07181387
226524,0.29503042,-0.09378038
234441,0.30322647,-0.18049505
236858,0.29935294,-0.14297974
234445,-1.2546875,1.1055003
236818,0.9920067,0.24095331
234537,-0.523205,0.313919
234575,0.28772557,-0.13155334
226532,-0.3992943,0.06514579
236869,-0.73118746,0.3459599
236845,-0.32740942,0.024378017
234445,-1.3831462,1.2617799
236803,0.77388114,-0.8494642
234487,-0.15404777,0.16483341
234447,0.79337925,-0.98271215
223151,-0.6788774,1.2954246
226530,-0.32893857,0.039801896
236843,-0.33522868,0.56815755
234439,-2.2602189,1.5339988
236791,-0.32303795,0.07943107
226517,0.4259293,2.9256577
234452,1.1347613,-1.4647928
234488,0.4690469,-0.6513404
234511,0.6456472,-0.8691727
236865,0.91543466,-0.2076891
234512,0.35908866,-0.07892845
234453,0.27033204,-0.36050123
236830,-0.44197297,0.10970025
234447,0.797516,-0.94531614
234591,0.08402877,-0.3561312
236889,-0.47803414,0.14020331
226549,-0.7660388,1.1907319
236856,-0.23513852,0.10542606
234531,-0.65118545,0.33729064
226530,-0.3369251,0.03981267
236856,-0.3073706,0.067309454
236803,0.7607187,-0.87008154
226529,0.31097084,-0.1665248
234528,1.2538865,-1.6036001
234452,1.1054997,-1.4563171
234511,0.6836836,-0.93549335
236850,0.5084422,-0.044868097
234487,-0.16958979,0.17584105
223151,-0.6885399,1.2752081
236834,0.27566457,-0.112761386
236811,-0.27370486,0.16386391
234488,0.46107668,-0.58974576
234591,0.10116387,-0.3931566
236826,3.923652,-3.8108926
234475,0.11669765,-0.06592475
234475,0.15121704,-0.111270934
236791,-0.35703897,0.06213565
234480,-2.6694174,1.7875315
236802,0.47569752,-0.72728825
226524,0.24009177,-0.12562849
236832,-0.7965203,0.9449028
236834,0.2834412,-0.10663749
234445,-1.3677015,1.2327589
234480,-2.6410654,1.7383658
226524,0.2903044,-0.14800407
226527,-0.17324159,0.19970156
236869,-0.7076767,0.34876132
234449,0.9686547,-0.051620096
234442,-0.19777347,0.18220805
236869,-0.6399461,0.4107538
234451,0.1841568,-0.12604122
223175,-1.2281349,1.5127295
226521,-2.8155808,2.2135153
236861,0.59596795,2.876821
234522,1.0066988,-1.2970449
236850,0.45318747,-0.06722512
236844,-0.13770646,0.10966696
234547,0.26686233,-0.036506906
226517,0.43168807,2.9278395
226506,-0.49442375,0.15778522
234445,-1.2701374,1.1495751
234442,-0.1665034,0.22127219
234470,-0.7430415,1.0793964
226506,-0.49269658,0.15983985
226530,-0.3305693,0.03149399
236818,1.0742646,0.24133615
236856,-0.25982594,0.11272557
236830,-0.3920502,0.08055188
234522,0.9065985,-1.1917903
236872,0.029045232,-0.085521325
236845,-0.3281897,0.052830443
234442,-0.20340912,0.1639605
234556,0.18775254,-0.29571265
234439,-2.3086782,1.5279796
226517,0.4115939,2.9325633
236869,-0.67342204,0.38987064
234451,0.2204149,-0.09442527
234486,-2.4988506,1.6016695
226506,-0.50060713,0.16324224
234511,0.6762646,-0.9211173
236816,-0.8011399,0.33936387
234442,-0.16028982,0.11538996
223122,0.33195353,-0.04623825
234497,-0.52929497,0.19807155
236869,-0.6475944,0.44510376
226611,-0.7682399,0.33823657
234509,0.4400794,-0.3661644
223175,-1.2391658,1.5498613
234486,-2.4871652,1.6010295
234488,0.45650488,-0.6433685
236803,0.7809884,-0.9022248
226530,-0.3550657,0.031797096
226543,-0.69260716,1.0021955
226582,0.91236705,-1.1911253
236811,-0.29250148,0.16782726
236872,-0.31152937,0.028432086
236830,-0.37545994,0.07448363
236803,0.796303,-0.93654984
226529,0.30665043,-0.15512688
234531,-0.61091,0.3650003
236845,-0.29112813,0.024777666
234556,0.19934246,-0.2833976
226527,-0.18894273,0.18576778
234547,0.27133584,-0.057528228
236818,0.9969564,0.2525565
226568,0.49825007,-0.69646084
234452,0.78975946,-1.0204293
236799,1.7104523,-0.8609117
226611,-0.8010735,0.36670285
236856,-0.26521045,0.066793606
236885,-0.38461605,0.08302425
234442,-0.19137019,0.1822788
234475,0.11659775,-0.10546424
236843,-0.3982167,0.6312928
234575,0.27281728,-0.14384378
234556,0.20055515,-0.27412403
234564,0.8178939,-1.0257814
234541,0.45564663,-0.6091346
226527,-0.1958591,0.17666583
236861,0.599101,2.8680663
226532,-0.30599138,0.011974737
234545,1.9161613,-1.9214401
234511,0.66389716,-0.9018302
234468,0.32272136,-0.105381094
234449,0.9914836,-0.08458609
236837,-0.63675416,0.79507875
234445,-1.3157874,1.1592014
236889,-0.4690479,0.14394583
234473,-0.842345,0.8307551
236818,1.0055138,0.22199817
236812,0.68119353,-1.1000217
234486,-2.5271115,1.6355234
236832,-0.29741386,0.6673665
223175,-1.2412499,1.5161129
234486,-2.4625003,1.5840341
236872,-0.059863,-0.026555263
236843,-0.38038477,0.60156804
236869,-0.6961143,0.36327213
226543,-0.6834018,0.9936396
226529,0.29935172,-0.15027268
226524,0.25869703,-0.12687483
236862,-0.45461884,0.13449468
226506,-0.4970001,0.15819372
234487,-0.1803705,0.15281619
234452,1.1352606,-1.4682788
236830,-0.36460438,0.06925371
234486,-2.487517,1.6050571
226517,0.39851713,2.9250712
236791,-0.3243475,0.037030965
226529,0.3097863,-0.16182001
234447,0.7855642,-0.9802599
236858,0.33626825,-0.06873972
236875,0.093310736,-0.4774329
234452,0.800501,-1.030983
236875,0.11739465,-0.46570593
236820,-0.33309257,0.08458352
226520,-0.037310757,-0.2570001
234472,-0.34195438,0.08289179
226554,-1.0858029,1.7508348
234451,0.22216311,-0.10213503
234442,-0.18871641,0.18996395
234531,-0.6446502,0.30613846
236856,-0.2504176,0.0943708
234564,0.7974094,-1.0062191
236826,3.9216273,-3.8145263
236864,0.53329456,0.070779845
234452,0.88890713,-1.1208955
236865,0.9536539,-0.19839697
226582,0.91756016,-1.2198882
236794,0.09364944,-0.44653773
234451,0.25593248,-0.13108322
236864,0.54831254,0.061914086
223122,0.33209264,-0.01909431
236811,-0.29511723,0.13529445
234449,1.032723,-0.1103987
226526,-0.24225293,0.18162353
234542,-0.6831657,0.29363322
234487,-0.18984477,0.1755609
236845,-0.3054399,0.028168872
226526,-0.21493769,0.21842827
234468,0.29950124,-0.10267413
226549,-0.80659175,1.188121
234531,-0.65806216,0.3326109
234591,0.11964508,-0.4334429
234522,0.9066158,-1.2022607
236862,-0.42991418,0.112898484
226517,0.42405653,2.930361
236841,-0.104760945,0.053643927
236875,0.11651533,-0.49335587
234487,-0.19075368,0.161685
226543,-0.6545643,1.0094637
236841,-0.0881255,0.053046793
226543,-0.60818976,1.0318943
236837,-0.5752292,0.8027041
236875,0.10162067,-0.43972683
236875,0.11814382,-0.46920967
236832,-0.7399403,0.94286335
234575,0.29476115,-0.12923118
234564,0.802295,-1.015624
234486,-2.4611871,1.5774019
234545,1.9005511,-1.8859805
234442,-0.1805474,0.1878501
236856,-0.2523572,0.08064254
236843,-0.38715345,0.6092291
234490,0.7144665,-0.7468277
234486,-2.4774036,1.5764319
236832,-0.80001104,0.8941481
226540,-0.3754012,0.022966057
234480,-2.6360142,1.7231119
236791,-0.3665482,0.06568621
236869,-0.68005097,0.32143277
236844,-0.14665277,0.18600865
234575,0.3469045,-0.16550606
236869,-0.7313406,0.38136113
226611,-0.81177366,0.36645377
226514,0.95177084,-1.1406724
234591,0.075372376,-0.35249215
234522,1.0156113,-1.3176565
236864,0.524707,0.07564694
236841,-0.17704767,0.036003307
226513,-0.88915986,0.5871358
236872,0.06750966,-0.05716982
234591,0.116905116,-0.4023946
223122,0.33000368,-0.042930104
236864,0.49436098,0.031837314
234480,-2.6107988,1.7103783
236818,1.0410783,0.23198096
234564,0.8452619,-1.0303162
236864,0.48604858,0.04001923
234447,0.8135369,-0.97353303
236794,0.078626536,-0.43491352
236830,-0.39650518,0.08241382
236826,3.9204562,-3.812
234487,-0.18123677,0.2157708
226611,-0.7964322,0.3553005
236864,0.5613493,0.06916782
234522,0.9046925,-1.178564
234547,0.26304704,-0.043325037
234468,0.2837212,-0.094065085
236799,1.6764586,-0.813475
236818,1.008588,0.23077868
236803,0.7810983,-0.8999859
236800,2.0004227,-1.9811908
226521,-2.8372712,2.222185
236816,-0.7598743,0.32572573
236803,0.7500381,-0.8104705
234470,-0.8013685,1.0340141
234480,-2.618337,1.7056011
236794,0.12021997,-0.44266713
226520,-0.0728147,-0.2180888
226540,-0.3667754,0.027604818
236845,-0.30109802,0.0075576305
236841,-0.09350975,0.019164324
234542,-0.70427305,0.30950212
236856,-0.23241714,0.09126665
236826,3.9404776,-3.8259277
236800,1.979744,-1.9610809
226526,-0.2328333,0.22835203
236889,-0.4534268,0.115195796
234528,1.2311192,-1.5708891
234522,0.8955136,-1.2062091
226526,-0.24605885,0.19093849
236843,-0.33571008,0.61092454
236832,-0.27960515,0.66624886
226530,-0.32850322,0.028312147
236830,-0.38164356,0.07143171
226517,0.4068495,2.927969
234486,-2.4093325,1.5262805
226529,0.30545598,-0.16046746
236834,0.3326387,-0.08837415
236799,1.7293916,-0.87350476
236843,-0.35341033,0.59116465
234447,0.8087519,-0.90355515
236864,0.5298872,0.07050149
226530,-0.3478379,0.041723937
226532,-0.3183657,0.015112728
226521,-2.8240745,2.2467465
234451,0.2213409,-0.09043249
236856,-0.20620874,0.11059867
234490,0.71148676,-0.72124505
236799,1.7151382,-0.7643168
236858,0.2488398,-0.13638812
236856,-0.28005838,0.0935926
234452,0.8191562,-1.02143
234468,0.29525542,-0.109678745
234528,1.259251,-1.6030118
236875,0.123797424,-0.46109372
236792,-0.8814406,0.9953059
223151,-1.8371543,1.4032468
236803,0.7375575,-0.87503105
236803,0.8044382,-0.86701727
234449,1.0166402,-0.08818348
226527,-0.16901414,0.16283552
234469,0.06259062,-0.089801915
226521,-2.8517988,2.2623062
