event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
36159690366,TRUE,20:50.0,-89.48018646,36.13471222,212,190,971,0,100,2,30,0.9,8,9.28,0,52,77,FALSE,159,-2.46,-2.269,2.907,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690367,TRUE,20:51.0,-89.47995758,36.13438797,-97,80,990,0,100,0,30,0.8,8,10.27,0,358,112,FALSE,214,-2.951,-1.894,2.809,GPRS,4178,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690368,TRUE,21:00.0,-89.47990417,36.1343689,466,105,914,0,100,0,32,1.1,7,18.99,0,281,134,FALSE,537,-2.63,-2.437,2.971,GPRS,4181,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690369,TRUE,20:54.0,-89.47899628,36.13365555,166,179,1005,0,100,0,25,1.3,6,13.25,0.555555556,118,116,FALSE,659,-2.743,-1.846,2.78,GPRS,4181,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690370,TRUE,21:12.0,-89.4803009,36.13435364,569,207,842,0,100,0,34,0.8,10,31.14,0,89,93,FALSE,164,-2.803,-2.41,2.949,GPRS,4178,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690371,TRUE,21:23.0,-89.48039246,36.13453293,577,-212,840,0,100,0,33,1,7,42.16,0,99,58,FALSE,179,-2.655,-2.141,2.78,GPRS,4176,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690372,TRUE,21:14.0,-89.48036957,36.13454437,522,172,880,0,100,0,33,0.8,10,33.19,0,93,77,FALSE,134,-2.402,-2.291,2.94,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690373,TRUE,21:29.0,-89.48065948,36.13450623,587,730,99,0,100,0,29,1.4,7,48.32,4.444444444,58,52,FALSE,379,-2.896,-1.911,2.789,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690374,TRUE,21:06.0,-89.47907257,36.14197922,150,294,967,0,100,0,31,0.9,9,25.31,0,31,73,FALSE,0,-2.433,-1.882,2.874,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690375,TRUE,21:24.0,-89.47879028,36.14179611,-31,5,1013,0,100,0,27,0.9,11,43.51,0,120,75,FALSE,0,-2.632,-2.183,2.794,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690376,TRUE,21:14.0,-89.47872162,36.14185715,-41,57,1019,0,100,0,30,0.8,13,33.59,0,110,71,FALSE,0,-2.627,-2.198,2.806,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690377,TRUE,20:51.0,-89.47864532,36.14159393,222,211,953,0,100,0,26,1,8,11.26,0,264,125,FALSE,0,-2.399,-2.023,2.864,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690378,TRUE,21:23.0,-89.47993469,36.15431595,-114,-275,887,0,100,0,24,0.8,10,42.6,0,264,80,FALSE,0,-2.631,-1.857,2.775,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690379,TRUE,20:48.0,-89.48007202,36.15469742,-91,31,1009,0,100,0,30,1,7,8.22,0,13,174,FALSE,0,-2.549,-1.827,2.838,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690380,TRUE,20:55.0,-89.47997284,36.15416718,-26,216,1002,0,100,0,31,1.3,7,15.22,0,229,93,FALSE,0,-2.392,-1.972,2.871,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690381,TRUE,21:00.0,-89.47951508,36.15401459,374,-118,955,0,100,0,26,1,7,19.67,0,166,91,FALSE,0,-2.986,-2.301,2.953,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690382,TRUE,20:51.0,-89.47975922,36.15419769,494,129,918,0,100,0,31,0.9,8,11.23,0.277777778,13,77,FALSE,0,-2.52,-2.386,2.958,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690383,TRUE,20:50.0,-89.47977448,36.15417862,-238,109,983,0,100,0,32,1,8,10.26,0,31,93,FALSE,0,-2.941,-1.955,2.813,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690384,TRUE,20:51.0,-89.4733963,36.15450668,608,29,838,0,100,0,27,1.2,7,11.26,0,60,117,FALSE,0,-2.716,-2.069,2.761,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690385,TRUE,20:52.0,-89.47377777,36.15483856,-63,139,997,0,100,0,28,0.9,7,12.2,0,46,112,FALSE,0,-2.47,-1.83,2.852,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690386,TRUE,20:51.0,-89.4824295,36.15315628,80,242,990,0,100,0,21,0.9,7,11.24,0,342,103,FALSE,0,-2.441,-1.898,2.861,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690387,TRUE,20:52.0,-89.5475769,36.1864357,174,76,307,0,100,0,19,1.2,6,12.04,14.16666667,26,149,FALSE,317,-2.643,-1.793,2.78,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36159690388,TRUE,20:49.0,-89.47983551,36.1542778,132,101,981,0,100,0,22,1.2,6,9.3,0,196,82,FALSE,678,-2.652,-2.266,2.82,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263497,TRUE,22:53.0,-89.4799118,36.15436554,18,-233,955,0,100,0,37,0.7,13,41.2,0,60,56,FALSE,37,-3.101,-1.919,2.94,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263498,TRUE,22:20.0,-89.47996521,36.15443039,295,27,978,0,97,0,30,0.8,10,8.31,0,267,75,FALSE,65,-2.887,-2.287,2.875,GPRS,4134,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263499,TRUE,22:21.0,-89.47999573,36.15441132,340,349,962,0,98,0,30,0.8,9,9.79,0,110,90,FALSE,352,-2.857,-2.348,2.904,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263500,TRUE,22:32.0,-89.48032379,36.15433502,157,274,983,0,99,0,30,1.2,7,20.42,0,19,37,FALSE,210,-2.635,-2.296,2.842,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263501,TRUE,22:36.0,-89.47938538,36.15410233,255,-463,928,0,100,0,31,1.3,7,24.51,0,346,46,FALSE,116,-3.155,-1.946,2.931,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263502,TRUE,22:42.0,-89.47956085,36.1545372,192,-67,1014,0,100,0,31,0.8,10,30.69,0,347,131,FALSE,77,-3.003,-2.134,2.849,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263503,TRUE,22:24.0,-89.47947693,36.1544838,353,133,960,0,100,0,29,0.9,7,13.3,0,52,96,FALSE,53,-2.664,-1.935,2.759,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263504,TRUE,22:29.0,-89.4796524,36.15434265,-57,193,1017,0,100,0,31,1.4,5,17.59,0,216,129,FALSE,1,-2.774,-2.218,2.782,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263505,TRUE,22:42.0,-89.47457123,36.15526962,518,80,957,0,100,0,26,1,9,30.88,0.277777778,101,102,FALSE,2,-2.536,-2.339,2.897,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263506,TRUE,22:53.0,-89.47468567,36.15511703,-138,39,997,0,100,0,31,0.9,9,41.83,0,333,68,FALSE,0,-2.835,-2.159,2.795,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263507,TRUE,22:29.0,-89.4749527,36.15530014,96,-742,646,0,99,0,31,1.2,5,17.72,0.277777778,227,73,FALSE,0,-3.003,-1.907,2.82,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263508,TRUE,22:21.0,-89.47496796,36.15558243,36,259,980,0,99,0,32,1.6,4,10.16,0,112,63,FALSE,0,-2.382,-2.076,2.885,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263509,TRUE,22:45.0,-89.47472382,36.15551376,77,120,1001,0,98,0,36,1.5,5,33.86,0.277777778,176,75,FALSE,10,-2.896,-2.086,2.791,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263510,TRUE,22:30.0,-89.4748764,36.15542603,532,138,876,0,98,0,35,1.2,4,18.88,0,132,7,FALSE,5,-2.679,-2.046,2.778,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263511,TRUE,22:28.0,-89.47510529,36.15522003,517,192,874,0,98,0,35,1.5,5,17.02,0,18,64,FALSE,4,-2.824,-2.164,2.787,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263512,TRUE,22:26.0,-89.47496796,36.1555481,500,222,881,0,98,0,35,1.9,5,15.26,0.277777778,206,136,FALSE,3,-2.832,-2.247,2.812,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263513,TRUE,22:39.0,-89.47470856,36.1553421,548,128,867,0,98,0,33,1.4,5,28.35,0,45,122,FALSE,0,-2.848,-2.399,2.948,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263514,TRUE,22:23.0,-89.47476959,36.15544891,160,91,997,0,98,0,30,0.9,7,12.26,0,145,89,FALSE,0,-2.537,-2.256,2.851,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263515,TRUE,22:24.0,-89.4750061,36.15539932,187,32,1019,0,98,0,31,1.1,7,13.23,0,115,27,FALSE,0,-2.553,-1.883,2.815,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263516,TRUE,22:31.0,-89.47499847,36.15616608,102,-607,820,0,98,0,28,1.2,7,20.26,0,297,-13,FALSE,0,-3.23,-2.062,3.042,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263517,TRUE,22:28.0,-89.47497559,36.15563965,-167,98,1040,0,98,0,31,1,7,17.32,0,44,137,FALSE,0,-2.665,-2.16,2.757,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263518,TRUE,22:21.0,-89.48321533,36.15161133,144,311,991,0,98,0,26,0.9,8,11.3,0,109,301,FALSE,0,-2.393,-2.227,2.924,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263519,TRUE,22:21.0,-89.48290253,36.15297318,269,-358,917,0,98,0,28,1,7,11.3,0,131,162,FALSE,30,-2.714,-2.269,2.802,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263520,TRUE,22:20.0,-89.4825592,36.13431549,242,260,967,0,98,0,30,1,8,10.38,0.277777778,145,25,FALSE,101,-2.418,-2.264,2.931,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263521,TRUE,22:20.0,-89.48227692,36.13480377,308,-253,938,0,98,0,30,0.9,8,10.34,0,311,55,FALSE,1,-3.095,-2.101,2.881,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263522,TRUE,22:19.0,-89.48204803,36.13456345,187,42,1057,0,98,1,31,0.9,8,9.36,0,29,53,FALSE,57,-2.544,-1.873,2.805,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263523,TRUE,22:20.0,-89.48205566,36.13435745,518,232,866,0,98,0,35,1.2,6,10.34,0,186,119,FALSE,272,-2.672,-2.453,2.987,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263524,TRUE,22:44.0,-89.48253632,36.13476563,-805,-302,808,0,99,2,35,1.2,9,33.82,0,223,76,FALSE,429,-2.892,-2.184,2.805,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263525,TRUE,22:35.0,-89.48249817,36.13495636,179,291,971,0,100,0,31,1.6,5,24.81,0,229,107,FALSE,250,-2.548,-1.857,2.802,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263526,TRUE,22:45.0,-89.48200989,36.13466263,208,-656,769,0,100,0,31,1.1,6,34.89,0,147,35,FALSE,76,-2.918,-1.952,2.772,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263527,TRUE,22:24.0,-89.4798584,36.1348114,181,-670,602,0,100,0,31,1.3,6,14.28,0,351,114,FALSE,63,-3.266,-1.993,3.188,GPRS,4151,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263528,TRUE,22:20.0,-89.48047638,36.13425446,5,20,1013,0,100,0,33,1.3,6,10.21,0,235,138,FALSE,63,-2.484,-1.916,2.812,GPRS,4151,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263529,TRUE,22:19.0,-89.48055267,36.13434219,161,-17,1004,0,100,0,31,1,8,9.28,0,57,116,FALSE,2,-2.809,-2.311,2.837,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263530,TRUE,22:18.0,-89.47510529,36.15528107,67,-459,896,0,100,0,32,0.9,9,8.25,0.555555556,23,76,FALSE,0,-3.152,-1.906,2.931,GPRS,4151,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263531,TRUE,22:18.0,-89.47502136,36.15523529,506,210,883,0,100,0,33,1,8,8.26,0,20,90,FALSE,0,-2.789,-2.095,2.752,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36174263532,TRUE,22:35.0,-89.47545624,36.15522003,532,121,881,0,100,0,33,0.9,8,25.17,0,27,130,FALSE,1,-2.885,-2.202,2.811,GPRS,4148,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493510,TRUE,22:43.0,-89.47499084,36.15553284,-6,144,1001,0,99,0,34,1.1,8,33.2,0,336,74,FALSE,0,-2.542,-2.218,2.805,GPRS,4145,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493511,TRUE,22:53.0,-89.4744873,36.15538788,147,31,976,0,99,0,27,0.8,8,43.36,0,119,54,FALSE,0,-2.674,-2.299,2.814,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493512,TRUE,22:23.0,-89.47572327,36.15625381,145,257,985,0,99,0,28,1.1,7,13.34,0,123,-58,FALSE,0,-2.845,-2.117,2.753,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493513,TRUE,22:24.0,-89.47531128,36.15619278,160,313,963,0,99,0,28,1.1,7,14.38,0,301,99,FALSE,0,-2.804,-2.123,2.749,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493514,TRUE,22:53.0,-89.47536469,36.15606689,-20,170,1008,0,99,0,28,0.9,9,43.52,0,178,83,FALSE,0,-2.68,-1.735,2.815,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493515,TRUE,22:31.0,-89.47509003,36.15594864,563,132,862,0,98,0,30,0.9,9,21.52,0,12,82,FALSE,0,-2.857,-2.363,2.916,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493516,TRUE,22:44.0,-89.47512817,36.15604782,520,183,885,0,98,0,32,0.7,13,34.7,0,322,76,FALSE,0,-2.841,-2.353,2.893,GPRS,4139,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493517,TRUE,22:18.0,-89.47480774,36.15584564,570,-38,879,0,98,0,28,1.1,7,9.33,1.111111111,149,105,FALSE,0,-2.949,-2.115,2.808,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493518,TRUE,22:44.0,-89.47540283,36.15617371,6,126,1009,0,98,0,30,0.9,9,34.72,0,128,167,FALSE,0,-2.894,-1.896,2.784,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493519,TRUE,22:44.0,-89.48064423,36.13448715,185,208,982,0,98,0,29,0.8,11,34.91,0,159,68,FALSE,450,-2.441,-1.914,2.827,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493520,TRUE,22:45.0,-89.48077393,36.13460541,191,40,1011,0,98,0,27,1,7,35.85,0,112,70,FALSE,716,-2.501,-1.891,2.799,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493521,TRUE,22:45.0,-89.48057556,36.13461685,200,-146,986,0,98,2,34,1,7,35.91,0,264,64,FALSE,129,-2.977,-2.23,2.863,GPRS,4137,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493522,TRUE,22:45.0,-89.48071289,36.13467789,178,323,947,0,99,10,32,1,8,35.95,0,147,65,FALSE,177,-2.497,-1.857,2.837,GPRS,4142,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493523,TRUE,22:44.0,-89.48034668,36.1344986,11,280,992,0,100,0,32,1.3,6,35.03,0,216,69,FALSE,139,-2.707,-2.252,2.801,GPRS,4153,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493524,TRUE,22:44.0,-89.48027039,36.13444138,150,329,949,0,100,0,30,1.1,8,35.04,0,163,84,FALSE,229,-2.446,-2.268,2.889,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493525,TRUE,22:48.0,-89.48021698,36.13431168,165,326,973,0,100,1,34,1.6,5,39.03,0,266,70,FALSE,152,-2.64,-2.306,2.834,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493526,TRUE,22:48.0,-89.47978973,36.13380432,120,348,946,0,100,0,30,1.9,6,39.31,0.277777778,166,38,FALSE,12,-2.631,-2.273,2.814,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493527,TRUE,23:16.0,-89.47988892,36.13439941,121,341,949,0,100,0,31,1,6,67.18,0,43,119,FALSE,240,-2.449,-2.262,2.883,GPRS,4176,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493528,TRUE,22:39.0,-89.48017883,36.13440323,201,-643,778,0,100,0,30,1.1,7,30.22,0,157,85,FALSE,62,-2.971,-2.31,2.895,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493529,TRUE,22:31.0,-89.47974396,36.13443375,50,-195,994,0,100,1,36,1,7,22.27,0,36,104,FALSE,180,-2.709,-1.812,2.804,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493530,TRUE,22:22.0,-89.47927094,36.13539886,199,281,945,0,100,0,32,1.1,8,13.35,0,43,-161,FALSE,11,-2.583,-1.844,2.784,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493531,TRUE,22:16.0,-89.4753418,36.15548706,306,-485,909,0,100,0,29,1.2,8,8.29,0,118,36,FALSE,0,-2.984,-1.869,2.787,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493532,TRUE,22:21.0,-89.47481537,36.15580368,546,66,876,0,100,0,33,1,8,12.47,0,356,11,FALSE,0,-2.648,-2.054,2.744,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493533,TRUE,22:31.0,-89.47412872,36.15611267,34,1,1013,0,100,0,32,1,8,22.55,0,341,153,FALSE,0,-2.548,-2.191,2.792,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493534,TRUE,22:29.0,-89.47458649,36.156353,374,102,770,0,100,0,27,1.7,6,20.55,0,269,76,FALSE,0,-2.54,-1.947,2.778,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493535,TRUE,22:36.0,-89.47488403,36.15641403,262,248,990,0,100,0,27,1.1,6,27.63,0,340,51,FALSE,0,-2.702,-1.858,2.743,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493536,TRUE,22:22.0,-89.47515106,36.15614319,540,40,878,0,100,0,31,2,6,13.77,0,313,76,FALSE,0,-2.946,-2.195,2.81,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493537,TRUE,22:25.0,-89.47553253,36.15644836,306,-213,958,0,100,0,27,1,8,16.84,0,179,98,FALSE,0,-3.09,-2.033,2.833,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493538,TRUE,22:16.0,-89.47493744,36.15641022,-90,157,996,0,100,0,26,0.9,8,8.31,0,55,7,FALSE,0,-2.604,-2.184,2.771,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493539,TRUE,22:16.0,-89.47521973,36.15630722,562,56,865,0,100,0,26,0.9,8,8.32,0,121,128,FALSE,0,-2.662,-2.047,2.741,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493540,TRUE,22:23.0,-89.47545624,36.15618134,202,-488,842,0,100,0,26,0.9,8,15.02,0,309,56,FALSE,0,-3.195,-1.954,2.945,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493541,TRUE,22:26.0,-89.47471619,36.15578079,123,232,972,0,100,0,25,1.7,4,18.08,0,246,42,FALSE,0,-2.699,-2.257,2.804,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493542,TRUE,22:36.0,-89.47503662,36.15598297,234,-138,987,0,100,0,26,1.3,5,28.07,0.277777778,356,89,FALSE,0,-2.989,-2.237,2.846,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493543,TRUE,22:37.0,-89.47676849,36.15603256,164,-132,992,0,100,0,26,1.2,5,29.32,0,44,119,FALSE,383,-2.741,-1.819,2.754,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493544,TRUE,22:45.0,-89.48262024,36.15285873,72,153,1030,0,100,0,24,1.1,7,37.28,0,254,57,FALSE,120,-2.438,-2.152,2.846,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36187493545,TRUE,22:43.0,-89.55582428,36.11653137,108,-746,612,0,100,3,27,1.1,7,35.37,0,224,78,FALSE,482,-2.994,-2.108,2.794,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331667,TRUE,22:19.0,-89.55528259,36.11724472,568,86,859,0,100,0,31,1.4,5,12.12,0,238,420,FALSE,189,-2.909,-2.323,2.88,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331668,TRUE,22:40.0,-89.55562592,36.11652374,-62,129,980,0,100,0,28,0.9,8,32.47,0,275,92,FALSE,568,-2.88,-1.825,2.778,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331669,TRUE,22:22.0,-89.55541992,36.11658096,596,72,844,0,100,0,33,1.3,5,14.39,0.277777778,312,46,FALSE,32,-2.929,-2.299,2.884,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331670,TRUE,22:41.0,-89.55575562,36.11654663,-76,217,983,0,100,0,32,1.4,6,33.46,0,310,57,FALSE,256,-2.423,-2.162,2.844,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331671,TRUE,22:41.0,-89.55553436,36.11630249,231,-45,1021,0,100,0,31,1.5,5,34.24,0.277777778,89,66,FALSE,544,-2.59,-1.906,2.779,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331672,TRUE,22:52.0,-89.55562592,36.1165123,336,-404,913,0,100,0,30,1.5,6,44.58,0.277777778,314,89,FALSE,109,-3.006,-2.34,2.961,GPRS,4176,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331673,TRUE,22:16.0,-89.55493927,36.11663437,56,307,1000,0,100,0,30,1.1,8,8.7,0,32,85,FALSE,37,-2.406,-1.872,2.877,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331674,TRUE,22:18.0,-89.55458069,36.11602783,79,-740,692,0,100,0,24,0.8,9,11.23,0,326,85,FALSE,48,-2.969,-2.231,2.864,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331675,TRUE,22:16.0,-89.51237488,36.12852478,218,186,962,0,100,0,24,0.7,11,9.38,0,122,112,FALSE,0,-2.684,-1.824,2.75,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331676,TRUE,22:16.0,-89.48274231,36.15136337,192,-35,1006,0,100,0,24,1.3,6,9.25,0,252,92,FALSE,0,-2.658,-1.855,2.749,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331677,TRUE,22:24.0,-89.48233795,36.15159225,132,225,1064,0,100,0,28,1.6,5,17.42,0,343,-53,FALSE,0,-2.802,-2.232,2.811,GPRS,4173,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331678,TRUE,22:28.0,-89.48445129,36.15258026,471,98,919,0,100,0,30,1.4,5,20.98,0,208,-230,FALSE,0,-2.904,-2.111,2.777,GPRS,4170,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
